date,year,season,companyCode,companyName,genre,EPS,shareValue,revenue,netIncome,comprehensiveIcome,IncomeAfterTax
"1120101","111","3","3705","永信國際投資控股股份有限公司","生技醫療業","2.83","新台幣                 10.0000元","5534812.00","628494.00","326049.00","760381.00"
"1120101","111","3","3706","神達投資控股股份有限公司","電腦及週邊設備業","8.05","新台幣                 10.0000元","35205281.00","199249.00","12211088.00","9643189.00"
"1120101","111","3","3708","上緯國際投資控股股份有限公司","化學工業","8.35","新台幣                 10.0000元","7465411.00","261913.00","727177.00","822113.00"
"1120101","111","3","3711","日月光投資控股股份有限公司","半導體業","10.74","新台幣                 10.0000元","493455404.00","60401092.00","1012139.00","48610783.00"
"1120101","111","3","3712","永崴投資控股股份有限公司","電腦及週邊設備業","1.78","新台幣                 10.0000元","8200280.00","362736.00","304886.00","509804.00"
"1120101","111","3","3714","富采投資控股股份有限公司","光電業","1.12","新台幣                 10.0000元","23011170.00","382965.00","125296.00","377285.00"
"1120101","111","3","3715","定穎投資控股股份有限公司","電子零組件業","1.66","新台幣                 10.0000元","11527582.00","580644.00","43004.00","461003.00"
"1120101","111","3","4104","佳醫健康事業股份有限公司","生技醫療業","3.44","新台幣                 10.0000元","5223756.00","445100.00","292762.00","599069.00"
"1120101","111","3","4106","雃博股份有限公司","生技醫療業","1.41","新台幣                 10.0000元","1967093.00","166467.00","15647.00","142930.00"
"1120101","111","3","4108","懷特生技新藥股份有限公司","生技醫療業","-0.22","新台幣                 10.0000元","101651.00","-101522.00","36446.00","-65076.00"
"1120101","111","3","4119","旭富製藥科技股份有限公司","生技醫療業","2.41","新台幣                 10.0000元","673973.00","80742.00","209580.00","230131.00"
"1120101","111","3","4133","亞諾法生技股份有限公司","生技醫療業","1.04","新台幣                 10.0000元","303778.00","45668.00","37921.00","63025.00"
"1120101","111","3","4137","麗豐股份有限公司","生技醫療業","6.11","新台幣                 10.0000元","3014847.00","968159.00","-95842.00","485527.00"
"1120101","111","3","4142","國光生物科技股份有限公司","生技醫療業","0.54","新台幣                 10.0000元","1667022.00","65258.00","73226.00","138484.00"
"1120101","111","3","4148","全宇生技控股有限公司","生技醫療業","5.02","新台幣                 10.0000元","2821228.00","525522.00","22522.00","398628.00"
"1120101","111","3","4155","訊映光電股份有限公司","生技醫療業","1.57","新台幣                 10.0000元","1161393.00","77768.00","104147.00","143433.00"
"1120101","111","3","4164","承業生醫投資控股股份有限公司","生技醫療業","1.69","新台幣                 10.0000元","2115832.00","351212.00","19581.00","300770.00"
"1120101","111","3","4190","佐登妮絲集團股份有限公司","生技醫療業","0.51","新台幣                 10.0000元","1946776.00","37796.00","45105.00","29920.00"
"1120101","111","3","4306","炎洲股份有限公司","塑膠工業","1.31","新台幣                 10.0000元","11569430.00","904269.00","372594.00","863246.00"
"1120101","111","3","4426","利勤實業股份有限公司","紡織纖維","-0.57","新台幣                 10.0000元","967468.00","-199385.00","135931.00","-98731.00"
"1120101","111","3","4438","廣越企業股份有限公司","紡織纖維","12.27","新台幣                 10.0000元","15615893.00","1507261.00","459132.00","1491028.00"
"1120101","111","3","4439","冠星集團控股有限公司","紡織纖維","10.26","新台幣                 10.0000元","6319623.00","434739.00","27548.00","386146.00"
"1120101","111","3","4440","宜新實業股份有限公司","紡織纖維","2.32","新台幣                 10.0000元","1189582.00","202665.00","-5998.00","156609.00"
"1120101","111","3","4526","東台精機股份有限公司","電機機械","0.43","新台幣                 10.0000元","6136541.00","93517.00","105099.00","141349.00"
"1120101","111","3","4532","瑞智精密股份有限公司","電機機械","1.15","新台幣                 10.0000元","14861203.00","470570.00","279617.00","561059.00"
"1120101","111","3","4536","拓凱實業股份有限公司","其他","20.40","新台幣                 10.0000元","8028830.00","1753887.00","887912.00","1987212.00"
"1120101","111","3","4540","全球傳動科技股份有限公司","電機機械","2.76","新台幣                 10.0000元","2637688.00","308465.00","56883.00","259529.00"
"1120101","111","3","4545","銘鈺精密工業股份有限公司","電子零組件業","1.98","新台幣                 10.0000元","1704833.00","127354.00","75778.00","152348.00"
"1120101","111","3","4551","智伸科技股份有限公司","汽車工業","9.61","新台幣                 10.0000元","7005248.00","1222312.00","242323.00","1106977.00"
"1120101","111","3","4552","力達控股有限公司","電機機械","2.61","新台幣                 10.0000元","3734418.00","456529.00","13905.00","302766.00"
"1120101","111","3","4555","台灣氣立股份有限公司","電機機械","2.23","新台幣                 10.0000元","1427121.00","166267.00","9625.00","158647.00"
"1120101","111","3","4557","永新控股股份有限公司","汽車工業","10.15","新台幣                 10.0000元","2309226.00","404177.00","125472.00","425185.00"
"1120101","111","3","4560","強信機械科技股份有限公司","電機機械","2.99","新台幣                 10.0000元","1411729.00","249026.00","12043.00","203928.00"
"1120101","111","3","4562","穎漢科技股份有限公司","電機機械","-0.31","新台幣                 10.0000元","543156.00","-69748.00","50841.00","-28486.00"
"1120101","111","3","4564","元翎精密工業股份有限公司","電機機械","0.45","新台幣                 10.0000元","1474736.00","74046.00","16472.00","81343.00"
"1120101","111","3","4566","時碩工業股份有限公司","電機機械","5.47","新台幣                 10.0000元","3775341.00","323530.00","177379.00","394862.00"
"1120101","111","3","4571","鈞興機電國際股份有限公司","電機機械","5.85","新台幣                 10.0000元","1844384.00","195676.00","148277.00","308426.00"
"1120101","111","3","4572","駐龍精密機械股份有限公司","電機機械","4.51","新台幣                 10.0000元","466736.00","144365.00","53479.00","161346.00"
"1120101","111","3","4576","大銀微系統股份有限公司","電機機械","2.34","新台幣                 10.0000元","2513373.00","317669.00","81424.00","330567.00"
"1120101","111","3","4581","World Known MFG(Cayman)Limited","汽車工業","2.49","新台幣                 10.0000元","749542.00","78386.00","27081.00","84550.00"
"1120101","111","3","4583","台灣精銳科技股份有限公司","電機機械","11.43","新台幣                 10.0000元","2563085.00","852089.00","252783.00","878993.00"
"1120101","111","3","4720","德淵企業股份有限公司","化學工業","0.22","新台幣                 10.0000元","2745475.00","39260.00","8930.00","27828.00"
"1120101","111","3","4722","國精化學股份有限公司","化學工業","3.22","新台幣                 10.0000元","3462912.00","330981.00","84382.00","322381.00"
"1120101","111","3","4737","華廣生技股份有限公司","生技醫療業","1.05","新台幣                 10.0000元","1613814.00","86217.00","-21220.00","63720.00"
"1120101","111","3","4739","康普材料科技股份有限公司","化學工業","4.59","新台幣                 10.0000元","7467207.00","590563.00","131266.00","509749.00"
"1120101","111","3","4746","台耀化學股份有限公司","生技醫療業","0.69","新台幣                 10.0000元","2697198.00","58782.00","-41180.00","-55855.00"
"1120101","111","3","4755","三福化工股份有限公司","化學工業","7.62","新台幣                 10.0000元","4417379.00","817796.00","149154.00","768605.00"
"1120101","111","3","4763","濟南大自然新材料股份有限公司","化學工業","15.47","新台幣                 10.0000元","3039748.00","651646.00","349203.00","913416.00"
"1120101","111","3","4764","雙鍵化工股份有限公司","化學工業","0.61","新台幣                 10.0000元","2139089.00","13356.00","58132.00","52276.00"
"1120101","111","3","4766","南寶樹脂化學工廠股份有限公司","化學工業","11.84","新台幣                 10.0000元","16426305.00","1276027.00","635853.00","1523180.00"
"1120101","111","3","4770","上品綜合工業股份有限公司","化學工業","16.15","新台幣                 10.0000元","4507418.00","1533553.00","50591.00","1270658.00"
"1120101","111","3","4807","日成控股股份有限公司","貿易百貨","1.21","新台幣                 10.0000元","1280169.00","42664.00","36301.00","54657.00"
"1120101","111","3","4904","遠傳電信股份有限公司","通信網路業","2.17","新台幣                 10.0000元","64782543.00","9296694.00","-490560.00","7129892.00"
"1120101","111","3","4906","正文科技股份有限公司","通信網路業","0.88","新台幣                 10.0000元","19369253.00","212916.00","369427.00","447369.00"
"1120101","111","3","4912","聯德控股股份有限公司","電子零組件業","5.75","新台幣                 10.0000元","4816189.00","385863.00","99697.00","393665.00"
"1120101","111","3","4915","致伸科技股份有限公司","電子零組件業","4.77","新台幣                 10.0000元","60517070.00","2579535.00","256363.00","2240101.00"
"1120101","111","3","4916","事欣科技股份有限公司","電腦及週邊設備業","0.51","新台幣                 10.0000元","1827304.00","1103.00","45884.00","41967.00"
"1120101","111","3","4919","新唐科技股份有限公司","半導體業","8.36","新台幣                 10.0000元","32303181.00","3823186.00","489573.00","3507804.00"
"1120101","111","3","4927","泰鼎國際股份有限公司","電子零組件業","4.38","新台幣                 10.0000元","11315370.00","922066.00","-13701.00","836495.00"
"1120101","111","3","4930","燦星網通股份有限公司","電器電纜","2.84","新台幣                 10.0000元","5920931.00","308968.00","215422.00","424445.00"
"1120101","111","3","4934","太極能源科技股份有限公司","光電業","-0.28","新台幣                 10.0000元","1504685.00","-125877.00","-9293.00","-134828.00"
"1120101","111","3","4935","茂林光電科技(開曼)股份有限公司","光電業","6.20","新台幣                 10.0000元","7465600.00","728564.00","213594.00","799638.00"
"1120101","111","3","4938","和碩聯合科技股份有限公司","電腦及週邊設備業","3.77","新台幣                 10.0000元","960349105.00","18406845.00","1027319.00","15032429.00"
"1120101","111","3","4942","嘉彰股份有限公司","光電業","4.27","新台幣                 10.0000元","6243369.00","682578.00","275102.00","607540.00"
"1120101","111","3","4943","開曼康而富控股股份有限公司","電子零組件業","-5.87","新台幣                 10.0000元","1386522.00","-1012015.00","96120.00","-930197.00"
"1120101","111","3","4952","凌通科技股份有限公司","半導體業","5.10","新台幣                 10.0000元","2680006.00","594093.00","70359.00","555119.00"
"1120101","111","3","4956","光鋐科技股份有限公司","光電業","-0.04","新台幣                 10.0000元","905933.00","-31354.00","25773.00","-4517.00"
"1120101","111","3","4958","臻鼎科技控股股份有限公司","電子零組件業","10.04","新台幣                 10.0000元","118454269.00","13753495.00","1995057.00","13677665.00"
"1120101","111","3","4960","誠美材料科技股份有限公司","光電業","0.87","新台幣                 10.0000元","7625654.00","100506.00","513959.00","576742.00"
"1120101","111","3","4961","天鈺科技股份有限公司","半導體業","14.62","新台幣                 10.0000元","15550510.00","3538174.00","91288.00","2970778.00"
"1120101","111","3","4967","十銓科技股份有限公司","半導體業","-0.82","新台幣                 10.0000元","4959612.00","-144908.00","73536.00","-76515.00"
"1120101","111","3","4968","立積電子股份有限公司","半導體業","1.56","新台幣                 10.0000元","2635202.00","21516.00","137455.00","138378.00"
"1120101","111","3","4976","佳凌科技股份有限公司","光電業","-0.07","新台幣                 10.0000元","889172.00","-109403.00","99833.00","-9927.00"
"1120101","111","3","4977","眾達科技股份有限公司","通信網路業","3.26","新台幣                 10.0000元","2052801.00","363606.00","-129557.00","230437.00"
"1120101","111","3","4989","李長榮科技股份有限公司","電子零組件業","1.63","新台幣                 10.0000元","3083978.00","143358.00","156356.00","224689.00"
"1120101","111","3","4994","傳奇網路遊戲股份有限公司","資訊服務業","0.58","新台幣                 10.0000元","1522565.00","127840.00","-60344.00","64702.00"
"1120101","111","3","4999","鑫禾科技股份有限公司","電子零組件業","3.14","新台幣                 10.0000元","1729240.00","75706.00","227702.00","233203.00"
"1120101","111","3","5007","三星科技股份有限公司","鋼鐵工業","2.78","新台幣                 10.0000元","5500859.00","949727.00","111236.00","845517.00"
"1120101","111","3","5203","訊連科技股份有限公司","資訊服務業","2.93","新台幣                 10.0000元","1252160.00","132666.00","134901.00","230324.00"
"1120101","111","3","5215","科嘉(開曼)股份有限公司","電腦及週邊設備業","4.31","新台幣                 10.0000元","1971590.00","243070.00","155854.00","270622.00"
"1120101","111","3","5222","全訊科技股份有限公司","半導體業","2.08","新台幣                 10.0000元","713770.00","245449.00","-56695.00","139854.00"
"1120101","111","3","5225","東科控股股份有限公司","其他電子業","5.09","新台幣                 10.0000元","10088741.00","229091.00","93249.00","310314.00"
"1120101","111","3","5234","達興材料股份有限公司","光電業","3.30","新台幣                 10.0000元","2971948.00","333772.00","50163.00","338755.00"
"1120101","111","3","5243","乙盛精密工業股份有限公司","光電業","3.47","新台幣                 10.0000元","10224481.00","499660.00","280552.00","584019.00"
"1120101","111","3","5244","弘凱光電股份有限公司","光電業","1.82","新台幣                 10.0000元","687579.00","129508.00","23577.00","122680.00"
"1120101","111","3","5258","虹堡科技股份有限公司","電腦及週邊設備業","5.77","新台幣                 10.0000元","5009551.00","683995.00","16918.00","549140.00"
"1120101","111","3","5269","祥碩科技股份有限公司","半導體業","33.30","新台幣                 10.0000元","4240480.00","1147278.00","1429276.00","2302063.00"
"1120101","111","3","5283","禾聯碩股份有限公司","電器電纜","8.70","新台幣                 10.0000元","5455604.00","619930.00","163269.00","635363.00"
"1120101","111","3","5284","經寶精密控股股份有限公司","其他","4.03","新台幣                 10.0000元","1270244.00","216542.00","6346.00","176199.00"
"1120101","111","3","5285","界霖科技股份有限公司","半導體業","3.83","新台幣                 10.0000元","4889921.00","384264.00","109800.00","390564.00"
"1120101","111","3","5288","開曼商豐祥控股股份有限公司","電機機械","9.71","新台幣                 10.0000元","5757942.00","774017.00","31418.00","634419.00"
"1120101","111","3","5306","桂盟國際股份有限公司","其他","12.90","新台幣                 10.0000元","5719150.00","1957875.00","130913.00","1625730.00"
"1120101","111","3","5388","中磊電子股份有限公司","通信網路業","5.18","新台幣                 10.0000元","46166568.00","1627881.00","-61270.00","1295255.00"
"1120101","111","3","5434","崇越科技股份有限公司","電子通路業","13.50","新台幣                 10.0000元","39600756.00","2471194.00","862614.00","2499822.00"
"1120101","111","3","5469","瀚宇博德股份有限公司","電子零組件業","5.20","新台幣                 10.0000元","36560697.00","3849073.00","1816560.00","3903982.00"
"1120101","111","3","5471","松翰科技股份有限公司","半導體業","3.32","新台幣                 10.0000元","2798510.00","527341.00","139954.00","557785.00"
"1120101","111","3","5484","慧友電子股份有限公司","光電業","-1.27","新台幣                 10.0000元","221637.00","-48427.00","-31852.00","-79093.00"
"1120101","111","3","5515","建國工程股份有限公司","建材營造","0.47","新台幣                 10.0000元","3666535.00","233061.00","-84065.00","120963.00"
"1120101","111","3","5519","隆大營建事業股份有限公司","建材營造","3.10","新台幣                 10.0000元","3722382.00","796866.00","721.00","680280.00"
"1120101","111","3","5521","工信工程股份有限公司","建材營造","-0.07","新台幣                 10.0000元","3535295.00","-18007.00","20686.00","-32100.00"
"1120101","111","3","5522","遠雄建設事業股份有限公司","建材營造","5.02","新台幣                 10.0000元","18477087.00","5015120.00","6055.00","3920031.00"
"1120101","111","3","5525","順天建設股份有限公司","建材營造","2.06","新台幣                 10.0000元","4214849.00","607961.00","-17310.00","575317.00"
"1120101","111","3","5531","鄉林建設事業股份有限公司","建材營造","-1.16","新台幣                 10.0000元","1066154.00","-652297.00","-858547.00","-1296491.00"
"1120101","111","3","5533","皇鼎建設開發股份有限公司","建材營造","3.51","新台幣                 10.0000元","4615384.00","1032886.00","219606.00","1002067.00"
"1120101","111","3","5534","長虹建設股份有限公司","建材營造","6.80","新台幣                 10.0000元","6072070.00","2375887.00","11659.00","1972889.00"
"1120101","111","3","5538","開曼東明控股股份有限公司","鋼鐵工業","3.60","新台幣                 10.0000元","11705324.00","959770.00","-62808.00","726953.00"
"1120101","111","3","5546","永固集團股份有限公司","建材營造","0.59","新台幣                 10.0000元","3440086.00","85527.00","-7996.00","57771.00"
"1120101","111","3","5607","遠雄自貿港投資控股股份有限公司","航運業","3.13","新台幣                 10.0000元","2414579.00","1178414.00","-65256.00","891153.00"
"1120101","111","3","5608","四維航業股份有限公司","航運業","5.49","新台幣                 10.0000元","5416648.00","2560474.00","-368738.00","1732684.00"
"1120101","111","3","5706","鳳凰國際旅行社股份有限公司","觀光事業","-0.36","新台幣                 10.0000元","84229.00","-45208.00","16602.00","-24442.00"
"1120101","111","3","5871","中租控股股份有限公司","其他","13.31","新台幣                 10.0000元","63401510.00","28674609.00","1582058.00","22026555.00"
"1120101","111","3","5876","上海商業儲蓄銀行股份有限公司","金融保險業","2.91","新台幣                 10.0000元","33452596.00","--","--","16228754.00"
"1120101","111","3","5880","合作金庫金融控股股份有限公司","金融保險業","1.06","新台幣                 10.0000元","39211294.00","--","--","15298769.00"
"1120101","111","3","5906","台南生活(開曼)股份有限公司","貿易百貨","1.79","新台幣                 10.0000元","1286315.00","109992.00","-16259.00","68504.00"
"1120101","111","3","5907","Grand Ocean RetailGroupLimited","貿易百貨","-2.04","新台幣                 10.0000元","3223386.00","76722.00","-320138.00","-398571.00"
"1120101","111","3","6005","群益金鼎證券股份有限公司","金融保險業","0.12","新台幣                 10.0000元","5806754.00","130331.00","909436.00","497579.00"
"1120101","111","3","6024","群益期貨股份有限公司","金融保險業","2.57","新台幣                 10.0000元","2095168.00","385042.00","269454.00","540224.00"
"1120101","111","3","6108","競國實業股份有限公司","電子零組件業","0.45","新台幣                 10.0000元","5455339.00","-106011.00","182011.00","71288.00"
"1120101","111","3","6112","邁達特數位股份有限公司","資訊服務業","1.70","新台幣                 10.0000元","9044887.00","370428.00","37504.00","328192.00"
"1120101","111","3","6115","鎰勝工業股份有限公司","電子零組件業","3.56","新台幣                 10.0000元","5561327.00","467656.00","421287.00","665957.00"
"1120101","111","3","6116","瀚宇彩晶股份有限公司","光電業","-0.27","新台幣                 10.0000元","13274091.00","-187739.00","-538004.00","-780866.00"
"1120101","111","3","6117","迎廣科技股份有限公司","電腦及週邊設備業","0.69","新台幣                 10.0000元","1856562.00","5568.00","52257.00","55427.00"
"1120101","111","3","6120","達運精密工業股份有限公司","光電業","-0.42","新台幣                 10.0000元","11538753.00","-895708.00","633648.00","-277708.00"
"1120101","111","3","6128","上福全球科技股份有限公司","電腦及週邊設備業","4.20","新台幣                 10.0000元","4363648.00","408228.00","252451.00","536112.00"
"1120101","111","3","6133","金橋科技股份有限公司","電子零組件業","0.65","新台幣                 10.0000元","1062766.00","48571.00","47147.00","75543.00"
"1120101","111","3","6136","富爾特科技股份有限公司","通信網路業","0.87","新台幣                 10.0000元","362682.00","-36608.00","138651.00","100797.00"
"1120101","111","3","6139","亞翔工程股份有限公司","其他電子業","3.04","新台幣                 10.0000元","24770342.00","1193675.00","-29494.00","860610.00"
"1120101","111","3","6141","柏承科技股份有限公司","電子零組件業","-0.10","新台幣                 10.0000元","2581085.00","48840.00","-39792.00","-13348.00"
"1120101","111","3","6142","友勁科技股份有限公司","通信網路業","0.14","新台幣                 10.0000元","2301151.00","-144293.00","194136.00","45965.00"
"1120101","111","3","6152","百一電子股份有限公司","通信網路業","0.70","新台幣                 10.0000元","2829780.00","-31691.00","152411.00","120720.00"
"1120101","111","3","6153","嘉聯益科技股份有限公司","電子零組件業","0.85","新台幣                 10.0000元","11062523.00","165263.00","383041.00","473549.00"
"1120101","111","3","6155","鈞寶電子工業股份有限公司","電子零組件業","2.08","新台幣                 10.0000元","590392.00","64891.00","163396.00","181010.00"
"1120101","111","3","6164","華興電子工業股份有限公司","光電業","0.34","新台幣                 10.0000元","690583.00","-28580.00","73087.00","35869.00"
"1120101","111","3","6165","浪凡網路科技股份有限公司","其他","0.92","新台幣                 10.0000元","2224081.00","66272.00","30750.00","47273.00"
"1120101","111","3","6166","凌華科技股份有限公司","電腦及週邊設備業","3.31","新台幣                 10.0000元","8430503.00","439669.00","419499.00","720612.00"
"1120101","111","3","6168","宏齊科技股份有限公司","光電業","1.59","新台幣                 10.0000元","1961534.00","202244.00","212549.00","355221.00"
"1120101","111","3","6176","瑞儀光電股份有限公司","光電業","12.00","新台幣                 10.0000元","43398099.00","5828201.00","4776451.00","5579981.00"
"1120101","111","3","6177","達麗建設事業股份有限公司","建材營造","3.41","新台幣                 10.0000元","8366829.00","1586469.00","9874.00","1323457.00"
"1120101","111","3","6183","關貿網路股份有限公司","資訊服務業","2.66","新台幣                 10.0000元","1665680.00","473829.00","19712.00","398891.00"
"1120101","111","3","6184","大豐有線電視股份有限公司","其他","2.66","新台幣                 10.0000元","1496876.00","482990.00","-6356.00","393874.00"
"1120101","111","3","6189","豐藝電子股份有限公司","電子通路業","3.78","新台幣                 10.0000元","22151275.00","658351.00","354742.00","803007.00"
"1120101","111","3","6191","精成科技股份有限公司","電子零組件業","4.16","新台幣                 10.0000元","18365363.00","1856031.00","846217.00","1987517.00"
"1120101","111","3","6192","巨路國際股份有限公司","其他電子業","6.44","新台幣                 10.0000元","4877067.00","851792.00","63432.00","674424.00"
"1120101","111","3","6196","帆宣系統科技股份有限公司","其他電子業","8.64","新台幣                 10.0000元","35735058.00","2044510.00","237626.00","1638876.00"
"1120101","111","3","6197","佳必琪國際股份有限公司","電子零組件業","3.24","新台幣                 10.0000元","3167069.00","289193.00","181461.00","396450.00"
"1120101","111","3","6201","亞弘電科技股份有限公司","其他電子業","2.77","新台幣                 10.0000元","2168568.00","174237.00","106059.00","246953.00"
"1120101","111","3","6202","盛群半導體股份有限公司","半導體業","4.83","新台幣                 10.0000元","4930658.00","1218885.00","158772.00","1113614.00"
"1120101","111","3","6205","詮欣股份有限公司","電子零組件業","3.00","新台幣                 10.0000元","1399258.00","223345.00","75819.00","238528.00"
"1120101","111","3","6206","飛捷科技股份有限公司","電腦及週邊設備業","6.64","新台幣                 10.0000元","4570707.00","973947.00","122235.00","932326.00"
"1120101","111","3","6209","今國光學工業股份有限公司","光電業","0.27","新台幣                 10.0000元","2720304.00","-109671.00","138750.00","47316.00"
"1120101","111","3","6213","聯茂電子股份有限公司","電子零組件業","4.01","新台幣                 10.0000元","22266721.00","1442762.00","491346.00","1521175.00"
"1120101","111","3","6214","精誠資訊股份有限公司","資訊服務業","3.16","新台幣                 10.0000元","23957647.00","1021089.00","893.00","809470.00"
"1120101","111","3","6215","和椿科技股份有限公司","其他電子業","2.27","新台幣                 10.0000元","1492386.00","168179.00","82926.00","186824.00"
"1120101","111","3","6216","居易科技股份有限公司","通信網路業","2.03","新台幣                 10.0000元","734085.00","122986.00","105760.00","181436.00"
"1120101","111","3","6224","聚鼎科技股份有限公司","電子零組件業","1.00","新台幣                 10.0000元","2257455.00","-122168.00","126212.00","-62579.00"
"1120101","111","3","6225","天瀚科技股份有限公司","光電業","-0.09","新台幣                 10.0000元","22881.00","-2681.00","-1223.00","-3904.00"
"1120101","111","3","6226","光鼎電子股份有限公司","光電業","0.24","新台幣                 10.0000元","758025.00","-16354.00","55490.00","29987.00"
"1120101","111","3","6230","尼得科超眾科技股份有限公司","電腦及週邊設備業","4.21","新台幣                 10.0000元","8384516.00","390772.00","184784.00","363446.00"
"1120101","111","3","6235","華孚科技股份有限公司","電腦及週邊設備業","1.11","新台幣                 10.0000元","2937081.00","219596.00","-16943.00","193179.00"
"1120101","111","3","6239","力成科技股份有限公司","半導體業","9.79","新台幣                 10.0000元","65524107.00","10322804.00","1354260.00","9165528.00"
"1120101","111","3","6243","迅杰科技股份有限公司","半導體業","1.79","新台幣                 10.0000元","543230.00","-3790.00","82921.00","79131.00"
"1120101","111","3","6257","矽格股份有限公司","半導體業","6.16","新台幣                 10.0000元","14557736.00","3105746.00","910345.00","3199222.00"
"1120101","111","3","6269","台郡科技股份有限公司","電子零組件業","9.10","新台幣                 10.0000元","28947306.00","2641151.00","981653.00","2977591.00"
"1120101","111","3","6271","同欣電子工業股份有限公司","半導體業","15.00","新台幣                 10.0000元","10782043.00","2901704.00","395497.00","2677885.00"
"1120101","111","3","6277","宏正自動科技股份有限公司","電腦及週邊設備業","4.20","新台幣                 10.0000元","3890154.00","583837.00","40522.00","503075.00"
"1120101","111","3","6278","台灣表面黏著科技股份有限公司","光電業","10.68","新台幣                 10.0000元","50857777.00","4226349.00","-89252.00","3130467.00"
"1120101","111","3","6281","全國電子股份有限公司","電子通路業","4.93","新台幣                 10.0000元","16930826.00","610631.00","401.00","488825.00"
"1120101","111","3","6282","康舒科技股份有限公司","電子零組件業","1.45","新台幣                 10.0000元","19507199.00","489598.00","461100.00","784058.00"
"1120101","111","3","6283","淳安電子股份有限公司","其他電子業","-0.18","新台幣                 10.0000元","1351772.00","-132360.00","117438.00","-23406.00"
"1120101","111","3","6285","啟碁科技股份有限公司","通信網路業","5.33","新台幣                 10.0000元","66162635.00","2061624.00","473864.00","2091407.00"
"1120101","111","3","6288","聯嘉光電股份有限公司","汽車工業","0.23","新台幣                 10.0000元","2879031.00","-100374.00","140526.00","40145.00"
"1120101","111","3","6405","悅城科技股份有限公司","光電業","0.70","新台幣                 10.0000元","303562.00","-44811.00","156812.00","45790.00"
"1120101","111","3","6409","旭隼科技股份有限公司","其他電子業","37.75","新台幣                 10.0000元","17026547.00","3820415.00","232291.00","3286296.00"
"1120101","111","3","6412","群光電能科技股份有限公司","電子零組件業","6.32","新台幣                 10.0000元","31564735.00","2953013.00","132473.00","2495370.00"
"1120101","111","3","6414","樺漢科技股份有限公司","電腦及週邊設備業","13.29","新台幣                 10.0000元","83272562.00","3077856.00","1406805.00","3272779.00"
"1120101","111","3","6415","矽力杰股份有限公司","半導體業","13.59","新台幣                  2.5000元","18812769.00","5278108.00","519313.00","5297022.00"
"1120101","111","3","6416","瑞祺電通股份有限公司","通信網路業","4.60","新台幣                 10.0000元","3725510.00","387810.00","77326.00","353570.00"
"1120101","111","3","6426","統新光訊股份有限公司","通信網路業","2.32","新台幣                 10.0000元","501744.00","64304.00","47361.00","89281.00"
"1120101","111","3","6431","光麗生技控股股份有限公司","生技醫療業","-1.05","新台幣                 10.0000元","234568.00","-79602.00","6051.00","-61588.00"
"1120101","111","3","6438","迅得機械股份有限公司","其他電子業","7.77","新台幣                 10.0000元","4290359.00","656159.00","54151.00","549656.00"
"1120101","111","3","6442","光紅建聖股份有限公司","通信網路業","4.72","新台幣                 10.0000元","2356173.00","240637.00","172107.00","312977.00"
"1120101","111","3","6443","元晶太陽能科技股份有限公司","光電業","0.14","新台幣                 10.0000元","6169696.00","116029.00","-61259.00","65805.00"
"1120101","111","3","6449","鈺邦科技股份有限公司","電子零組件業","3.39","新台幣                 10.0000元","1855645.00","190663.00","214771.00","301857.00"
"1120101","111","3","6451","訊芯科技控股股份有限公司","半導體業","2.10","新台幣                 10.0000元","3706506.00","-103743.00","193210.00","207213.00"
"1120101","111","3","6456","GIS Holding Limited","光電業","8.07","新台幣                 10.0000元","92654570.00","2502813.00","572363.00","2670835.00"
"1120101","111","3","6464","台灣數位光訊科技股份有限公司","其他","5.48","新台幣                 10.0000元","3250468.00","1088342.00","-146938.00","739325.00"
"1120101","111","3","6477","安集科技股份有限公司","光電業","1.24","新台幣                 10.0000元","2425989.00","212999.00","-29957.00","145332.00"
"1120101","111","3","6491","晶碩光學股份有限公司","生技醫療業","16.05","新台幣                 10.0000元","4544894.00","1293298.00","22538.00","1121279.00"
"1120101","111","3","6504","南六企業股份有限公司","其他","1.16","新台幣                 10.0000元","4348711.00","-16851.00","182216.00","84543.00"
"1120101","111","3","6505","台塑石化股份有限公司","油電燃氣業","2.55","新台幣                 10.0000元","653901824.00","18271093.00","11131471.00","24281793.00"
"1120101","111","3","6515","穎崴科技股份有限公司","半導體業","20.43","新台幣                 10.0000元","3413012.00","818994.00","56591.00","696504.00"
"1120101","111","3","6525","捷敏股份有限公司","半導體業","6.31","新台幣                 10.0000元","4017034.00","696663.00","306842.00","813944.00"
"1120101","111","3","6531","愛普科技股份有限公司","半導體業","11.71","新台幣                  5.0000元","4269682.00","1319243.00","1047350.00","1877128.00"
"1120101","111","3","6533","晶心科技股份有限公司","半導體業","9.65","新台幣                 10.0000元","622304.00","-38304.00","546309.00","488779.00"
"1120101","111","3","6541","泰福生技股份有限公司","生技醫療業","-3.30","新台幣                 10.0000元","14499.00","-1140941.00","-22158.00","-1163122.00"
"1120101","111","3","6550","北極星藥業集團股份有限公司","生技醫療業","-1.18","新台幣                 10.0000元","5519.00","-831221.00","-30456.00","-861722.00"
"1120101","111","3","6552","易華電子股份有限公司","半導體業","1.54","新台幣                 10.0000元","1692497.00","46730.00","115619.00","128017.00"
"1120101","111","3","6558","興能高科技股份有限公司","其他電子業","-0.43","新台幣                 10.0000元","894478.00","-109847.00","52584.00","-40560.00"
